Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,order-year,order-month,order-day,order-quarter,order-dayofweek,order_weekofyear,shipping-days,profit-margin,high_discount,sales-per-quantity,customer_order_frequency,regional_avg_sales,product_order_frequency,category_encoded,segment_encoded,previous_sales,rolling_sales_mean
CA-2017-105214,2017-06-16,2017-06-19,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,7,0.2,90.972,2017,6,16,2,4,24,3,7.5,0,173.28,11,226.49323275054635,6,0,0,65.99,281.928857142857
CA-2017-105214,2017-06-16,2017-06-19,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0.0,8.7138,2017,6,16,2,4,24,3,47.00000000000001,0,9.27,11,226.49323275054635,9,1,0,1212.96,282.5751428571427
CA-2017-111269,2017-06-16,2017-06-18,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Dublin,Ohio,43017,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,479.952,6,0.2,107.9892,2017,6,16,2,4,24,2,22.5,0,79.992,22,238.3361095505618,7,2,0,18.54,350.29171428571414
CA-2017-165323,2017-06-17,2017-06-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,5,0.0,1668.205,2017,6,17,2,5,24,4,49.0,0,680.9,12,238.3361095505618,1,2,2,479.952,810.8402857142856
CA-2017-165323,2017-06-17,2017-06-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0.0,8.1072,2017,6,17,2,5,24,4,8.0,0,33.78,12,238.3361095505618,2,2,2,3404.5,797.8917142857141
CA-2017-118437,2017-06-17,2017-06-21,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,98502,West,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.03,1,0.0,4.0687,2017,6,17,2,5,24,4,28.999999999999996,0,14.03,10,226.49323275054635,4,1,0,101.34,756.758857142857
CA-2017-157833,2017-06-17,2017-06-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,17.9592,2017,6,17,2,5,24,3,35.0,0,17.104,10,226.49323275054635,4,1,0,14.03,754.6619999999999
CA-2017-146346,2017-06-17,2017-06-20,First Class,RA-19945,Ryan Akin,Consumer,United States,Commerce City,Colorado,80022,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,146.352,3,0.2,-32.9292,2017,6,17,2,5,24,3,-22.5,0,48.784,9,226.49323275054635,5,1,0,51.312,602.2894285714284
CA-2017-131618,2017-06-17,2017-06-20,First Class,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,60076,Central,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,9.36,4,0.8,-16.38,2017,6,17,2,5,24,3,-175.0,1,2.34,14,215.77266069737408,5,1,1,146.352,600.9779999999998
CA-2017-131618,2017-06-17,2017-06-20,First Class,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,60076,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.304,4,0.8,-3.5712,2017,6,17,2,5,24,3,-155.00000000000003,1,0.576,14,215.77266069737408,12,1,1,9.36,532.7425714285713
CA-2017-131618,2017-06-17,2017-06-20,First Class,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,60076,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",12.224,2,0.2,4.4312,2017,6,17,2,5,24,3,36.24999999999999,0,6.112,14,215.77266069737408,5,1,1,2.304,48.13171428571415
CA-2017-118437,2017-06-17,2017-06-21,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,98502,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",155.25,3,0.0,46.575,2017,6,17,2,5,24,4,30.000000000000004,0,51.75,10,226.49323275054635,12,0,0,12.224,55.833142857142725
CA-2017-112753,2017-06-18,2017-06-23,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235,9,0.15,75.5937,2017,6,18,2,6,24,5,8.235294117647058,0,101.9915,14,226.49323275054635,9,0,0,155.25,184.96078571428558
CA-2017-112753,2017-06-18,2017-06-23,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,38.88,6,0.0,19.0512,2017,6,18,2,6,24,5,49.0,0,6.48,14,226.49323275054635,5,1,0,917.9235,183.1847857142856
CA-2017-162712,2017-06-18,2017-06-20,Second Class,NK-18490,Neil Knudson,Home Office,United States,Corpus Christi,Texas,78415,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352,3,0.2,23.235,2017,6,18,2,6,24,2,31.25,0,24.784000000000002,11,215.77266069737408,6,1,2,38.88,172.8990714285713
CA-2017-169999,2017-06-19,2017-06-26,Standard Class,JS-15685,Jim Sink,Corporate,United States,New York City,New York,10035,East,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2,0.0,6.465,2017,6,19,2,0,25,7,5.0,0,64.65,11,238.3361095505618,7,1,1,74.352,190.033357142857
CA-2017-140844,2017-06-19,2017-06-23,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,New York City,New York,10035,East,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,97.82,2,0.0,45.9754,2017,6,19,2,0,25,4,47.0,0,48.91,7,238.3361095505618,4,1,1,129.3,203.6784999999999
CA-2017-140844,2017-06-19,2017-06-23,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.12,8,0.0,10.312,2017,6,19,2,0,25,4,10.0,0,12.89,7,238.3361095505618,4,2,1,97.82,216.66364285714272
CA-2017-169999,2017-06-19,2017-06-26,Standard Class,JS-15685,Jim Sink,Corporate,United States,New York City,New York,10035,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,11.568,3,0.2,3.7596,2017,6,19,2,0,25,7,32.5,0,3.856,11,238.3361095505618,13,1,1,103.12,196.1376428571427
CA-2017-138870,2017-06-19,2017-06-23,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",50.32,4,0.0,21.1344,2017,6,19,2,0,25,4,42.0,0,12.58,14,226.49323275054635,5,0,0,11.568,72.19428571428558
CA-2017-138870,2017-06-19,2017-06-23,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,24.56,2,0.0,11.5432,2017,6,19,2,0,25,4,47.0,0,12.28,14,226.49323275054635,3,1,0,50.32,70.1485714285713
CA-2017-154011,2017-06-19,2017-06-26,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,75081,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,3,0.8,-11.0208,2017,6,19,2,0,25,7,-160.0,1,2.296,13,215.77266069737408,7,1,2,24.56,60.510857142857006
US-2017-102288,2017-06-19,2017-06-23,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",2.264,1,0.8,-5.2072,2017,6,19,2,0,25,4,-230.00000000000003,1,2.264,31,215.77266069737408,2,1,0,6.888,42.36285714285701
US-2017-102288,2017-06-19,2017-06-23,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.444,1,0.8,-1.11,2017,6,19,2,0,25,4,-250.0,1,0.444,31,215.77266069737408,4,1,0,2.264,28.451999999999867
US-2017-102288,2017-06-19,2017-06-23,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,146.176,8,0.2,47.5072,2017,6,19,2,0,25,4,32.5,0,18.272,31,215.77266069737408,3,1,0,0.444,34.60285714285701
CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,38.784,3,0.2,7.272,2017,6,19,2,0,25,2,18.75,0,12.927999999999999,18,238.3361095505618,4,0,1,146.176,38.49085714285701
CA-2017-154011,2017-06-19,2017-06-26,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,75081,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,3,0.3,-84.9615,2017,6,19,2,0,25,7,-18.571428571428573,1,152.495,13,215.77266069737408,6,0,2,38.784,96.65728571428558
CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,760.116,6,0.3,-43.4352,2017,6,19,2,0,25,2,-5.714285714285714,1,126.68599999999999,18,238.3361095505618,11,0,1,457.485,201.73671428571419
CA-2017-141992,2017-06-19,2017-06-25,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Dallas,Texas,75220,Central,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,11.184,1,0.2,0.8388,2017,6,19,2,0,25,6,7.5,0,11.184,15,215.77266069737408,4,1,0,760.116,202.35042857142844
CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",122.328,9,0.2,1.5291,2017,6,19,2,0,25,2,1.25,0,13.592,18,238.3361095505618,5,2,1,11.184,219.50242857142845
CA-2017-141992,2017-06-19,2017-06-25,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,153.584,2,0.2,-32.6366,2017,6,19,2,0,25,6,-21.25,0,76.792,15,215.77266069737408,5,1,0,122.328,241.37957142857132
CA-2017-151218,2017-06-20,2017-06-23,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Miami,Florida,33180,South,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,4.464,1,0.2,0.3348,2017,6,20,2,1,25,3,7.499999999999998,0,4.464,10,241.80364506172842,4,1,0,153.584,221.1349999999999
CA-2017-101434,2017-06-20,2017-06-27,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3,0.0,71.991,2017,6,20,2,1,25,7,30.0,0,79.99,7,238.3361095505618,8,2,0,4.464,249.87585714285703
CA-2017-132934,2017-06-20,2017-06-26,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,149.95,5,0.0,14.995,2017,6,20,2,1,25,6,10.0,0,29.99,13,238.3361095505618,4,2,0,239.97,205.9422857142856
US-2017-135986,2017-06-20,2017-06-27,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Richmond,Virginia,23223,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,32.4,5,0.0,15.552,2017,6,20,2,1,25,7,48.0,0,6.4799999999999995,17,241.80364506172842,5,1,0,149.95,101.98285714285701
US-2017-135986,2017-06-20,2017-06-27,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Richmond,Virginia,23223,South,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,503.96,4,0.0,125.99,2017,6,20,2,1,25,7,25.0,0,125.99,17,241.80364506172842,6,2,0,32.4,172.37942857142843
CA-2017-101434,2017-06-20,2017-06-27,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,7109,East,OFF-LA-10003223,Office Supplies,Labels,Avery 508,9.82,2,0.0,4.8118,2017,6,20,2,1,25,7,49.0,0,4.91,7,238.3361095505618,6,1,0,503.96,156.30685714285704
CA-2017-106852,2017-06-20,2017-06-27,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,44134,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,31.104,6,0.2,10.8864,2017,6,20,2,1,25,7,35.0,0,5.184,12,238.3361095505618,6,1,0,9.82,138.80971428571416
CA-2017-132934,2017-06-20,2017-06-26,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.6006,2017,6,20,2,1,25,6,36.25000000000001,0,17.104,13,238.3361095505618,9,1,0,31.104,145.5022857142856
CA-2017-106852,2017-06-20,2017-06-27,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,44134,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,5.248,2,0.2,0.5904,2017,6,20,2,1,25,7,11.25,0,2.624,12,238.3361095505618,9,1,0,51.312,111.97057142857129
CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0.0,3.0576,2017,6,21,2,2,25,4,48.99999999999999,0,3.12,18,238.3361095505618,13,1,2,5.248,91.44057142857129
CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,447.84,8,0.0,219.4416,2017,6,21,2,2,25,4,49.0,0,55.98,18,238.3361095505618,19,1,2,6.24,150.7891428571427
CA-2017-101049,2017-06-21,2017-06-25,Second Class,AS-10240,Alan Shonely,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",17.92,5,0.2,2.464,2017,6,21,2,2,25,4,13.749999999999998,0,3.5840000000000005,13,238.3361095505618,4,0,0,447.84,81.354857142857
CA-2017-101049,2017-06-21,2017-06-25,Second Class,AS-10240,Alan Shonely,Consumer,United States,Cleveland,Ohio,44105,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,41.256,6,0.7,-34.38,2017,6,21,2,2,25,4,-83.33333333333334,1,6.876,13,238.3361095505618,7,1,0,17.92,85.84571428571415
CA-2017-124744,2017-06-21,2017-06-25,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,82.4,5,0.0,40.376,2017,6,21,2,2,25,4,48.99999999999999,0,16.48,18,238.3361095505618,10,1,2,41.256,93.17371428571414
CA-2017-165757,2017-06-22,2017-06-28,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,3,0.7,-7.5768,2017,6,22,2,3,25,6,-73.33333333333333,1,3.4440000000000004,8,238.3361095505618,7,1,2,82.4,87.31942857142842
CA-2017-165757,2017-06-22,2017-06-28,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,31.155,5,0.7,-23.8855,2017,6,22,2,3,25,6,-76.66666666666666,1,6.231,8,238.3361095505618,10,1,2,10.332,91.02042857142844
CA-2017-165757,2017-06-22,2017-06-28,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,2,0.2,0.6696,2017,6,22,2,3,25,6,7.499999999999998,0,4.464,8,238.3361095505618,4,1,2,31.155,91.40442857142844
CA-2017-105823,2017-06-22,2017-06-26,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Detroit,Michigan,48227,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96,2,0.0,146.388,2017,6,22,2,3,25,4,30.000000000000004,0,243.98,23,215.77266069737408,12,0,2,8.928,97.13585714285702
US-2017-133781,2017-06-22,2017-06-23,First Class,DC-12850,Dan Campbell,Consumer,United States,Miami,Florida,33178,South,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",37.608,3,0.2,12.6927,2017,6,22,2,3,25,1,33.75,0,12.536,18,241.80364506172842,7,1,0,487.96,99.94842857142844
CA-2017-155936,2017-06-22,2017-06-29,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,3,0.8,-5.0094,2017,6,22,2,3,25,7,-165.0,1,1.012,20,215.77266069737408,8,1,0,37.608,94.48842857142843
CA-2017-159107,2017-06-24,2017-06-26,Second Class,KT-16480,Kean Thornton,Consumer,United States,San Francisco,California,94110,West,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.88,1,0.0,1.3536,2017,6,24,2,5,25,2,47.0,0,2.88,13,226.49323275054635,5,1,0,3.036,83.12842857142843
CA-2017-100384,2017-06-24,2017-07-01,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,91767,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,35.82,9,0.0,11.8206,2017,6,24,2,5,25,7,33.0,0,3.98,11,226.49323275054635,8,1,1,2.88,86.7695714285713
CA-2017-100384,2017-06-24,2017-07-01,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,91767,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,385.6,8,0.0,111.824,2017,6,24,2,5,25,7,28.999999999999996,0,48.2,11,226.49323275054635,5,1,1,35.82,137.4045714285713
CA-2017-132955,2017-06-24,2017-06-28,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Cranston,Rhode Island,2920,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,102.93,3,0.0,48.3771,2017,6,24,2,5,25,4,47.0,0,34.31,7,238.3361095505618,10,1,0,385.6,150.83342857142844
US-2017-151316,2017-06-24,2017-06-30,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Decatur,Illinois,62521,Central,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10.272,3,0.2,3.21,2017,6,24,2,5,25,6,31.25,0,3.424,8,215.77266069737408,6,1,1,102.93,82.59228571428558
CA-2017-105074,2017-06-24,2017-06-29,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,44312,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795,2017,6,24,2,5,25,5,31.25,0,7.248,19,238.3361095505618,4,1,0,10.272,80.32599999999988
US-2017-151316,2017-06-24,2017-06-30,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Decatur,Illinois,62521,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3,0.8,-320.2395,2017,6,24,2,5,25,6,-175.00000000000003,1,60.998,8,215.77266069737408,14,1,1,21.744,106.03428571428559
CA-2017-136350,2017-06-24,2017-06-26,Second Class,GA-14515,George Ashbrook,Consumer,United States,New York City,New York,10011,East,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,172.764,2,0.1,32.6332,2017,6,24,2,5,25,2,18.88888888888889,0,86.382,14,238.3361095505618,6,0,0,182.994,130.30342857142844
CA-2017-136350,2017-06-24,2017-06-26,Second Class,GA-14515,George Ashbrook,Consumer,United States,New York City,New York,10011,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0.0,49.8042,2017,6,24,2,5,25,2,18.0,0,92.23,14,238.3361095505618,6,0,0,172.764,164.71342857142847
CA-2017-122105,2017-06-24,2017-06-28,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,92646,West,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95.92,8,0.0,25.8984,2017,6,24,2,5,25,4,26.999999999999996,0,11.99,20,226.49323275054635,6,1,0,276.69,123.33057142857129
CA-2017-133648,2017-06-25,2017-07-02,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Oregon,97477,West,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,2,0.2,0.7348,2017,6,25,2,6,25,7,13.749999999999998,0,2.672,13,226.49323275054635,6,1,2,95.92,109.38971428571416
US-2017-124821,2017-06-25,2017-06-29,Second Class,AM-10705,Anne McFarland,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",871.4,4,0.0,148.138,2017,6,25,2,6,25,4,17.0,0,217.85,22,226.49323275054635,6,0,0,5.344,232.40799999999987
CA-2017-133648,2017-06-25,2017-07-02,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Oregon,97477,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,11.304,3,0.2,-2.1195,2017,6,25,2,6,25,7,-18.75,0,3.7680000000000002,13,226.49323275054635,5,1,2,871.4,230.91657142857133
CA-2017-116127,2017-06-25,2017-06-27,Second Class,SB-20185,Sarah Brown,Consumer,United States,New York City,New York,10024,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,400.784,1,0.2,-5.0098,2017,6,25,2,6,25,2,-1.25,0,400.784,12,238.3361095505618,10,0,0,11.304,262.0294285714284
CA-2017-134796,2017-06-25,2017-07-01,Standard Class,FM-14380,Fred McMath,Consumer,United States,Bolingbrook,Illinois,60440,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.704,2017,6,25,2,6,25,6,11.250000000000002,0,74.24,14,215.77266069737408,11,2,0,400.784,258.5602857142856
CA-2017-133648,2017-06-25,2017-07-02,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Oregon,97477,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,71.04,6,0.2,26.64,2017,6,25,2,6,25,7,37.5,0,11.840000000000002,13,226.49323275054635,9,1,2,148.48,229.18171428571415
CA-2017-163531,2017-06-26,2017-06-30,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97,3,0.0,67.1916,2017,6,26,2,0,26,4,27.999999999999996,0,79.99,26,238.3361095505618,6,2,0,71.04,249.76028571428557
CA-2017-107132,2017-06-26,2017-06-30,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,68.52,3,0.0,31.5192,2017,6,26,2,0,26,4,46.0,0,22.84,18,238.3361095505618,6,1,1,239.97,258.78542857142844
CA-2017-133256,2017-06-26,2017-06-27,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,4,0.0,5.4128,2017,6,26,2,0,26,1,34.0,0,3.98,13,215.77266069737408,5,1,2,68.52,136.57399999999987
CA-2017-157091,2017-06-26,2017-07-01,Standard Class,DB-13405,Denny Blanton,Consumer,United States,La Porte,Indiana,46350,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,0.0,31.587,2017,6,26,2,0,26,5,6.0,0,105.29,14,215.77266069737408,4,0,0,15.92,210.16628571428558
CA-2017-133256,2017-06-26,2017-06-27,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",4.54,1,0.0,2.043,2017,6,26,2,0,26,1,45.0,0,4.54,13,215.77266069737408,4,1,2,526.45,153.5599999999999
CA-2017-133256,2017-06-26,2017-06-27,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92,8,0.0,135.98,2017,6,26,2,0,26,1,25.0,0,67.99,13,215.77266069737408,6,2,2,4.54,210.05142857142843
CA-2017-107132,2017-06-26,2017-06-30,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",713.88,4,0.0,214.164,2017,6,26,2,0,26,4,30.0,0,178.47,18,238.3361095505618,13,1,1,543.92,301.88571428571413
CA-2017-115364,2017-06-26,2017-07-02,Standard Class,OT-18730,Olvera Toch,Consumer,United States,San Diego,California,92105,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,83.76,12,0.0,1.6752,2017,6,26,2,0,26,6,2.0,0,6.98,10,226.49323275054635,8,1,0,713.88,279.5699999999999
CA-2017-138310,2017-06-26,2017-06-30,Standard Class,NP-18700,Nora Preis,Consumer,United States,Denver,Colorado,80219,West,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.928,9,0.2,64.7892,2017,6,26,2,0,26,4,15.0,0,47.992,13,226.49323275054635,5,2,0,83.76,331.4854285714285
CA-2017-100636,2017-06-26,2017-06-30,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,10035,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,272.94,3,0.0,0.0,2017,6,26,2,0,26,4,0.0,0,90.98,13,238.3361095505618,8,1,0,431.928,368.2025714285713
